commit_id,probability
6d650eb1fc602aa3552b20aea55c66106e04a27d,0.033915253
6dc290a88a3240b9f454d5140ab14d499d9ab1b2,0.223572321
6e2515f4db3b6b9913e252cd52237574002637f2,0.025526581
6e30bbc126a1ad4eb87e735c812832f4fcc0054e,0.092508085
6e8a094c48dc77fdfe68c72c7a09b7819710d4b6,0.305421449
6e93fefade26ddb6282e423af51f806a08efc8b0,0.316257117
6eda819ca12f7f58e41fe9496f1ec1f2f471f6b5,0.040074822
6f57b06c7cf34de4d4a842c18d864eecbdc63f23,0.02717687
6f99449b078a1e7befc3223e5244ae6ec0e4d8cb,0.250695585
70129ed19db187cc90f74abd5c93c86098d29c27,0.057311236
702c47cbeb134840ed760c7175f09751e1b14b4d,0.038237418
7138e5f1ee953896819762ea6ca5319399d8c754,0.027639479
719ec5c82ac39384ec30ff2aab9b1ddea6c83f4c,0.032935429
71c98ae8876b66964623713c2b3bc686ad1dca35,0.320190373
71d9f1170a5fe087de5a957e46d8c9e0fe9fb574,0.412874051
71f3056ddf36364a9551d83d8a39a0b73e96996a,0.400699841
71fabdc8dc69d418fa987bef03e1c70ea389f80a,0.343243021
72428434f7eda8ebccaf8da3949eaa4c3259e624,0.034857774
72670a93ccd802e9e117aa754107440697148c78,0.029593999
73161b06b038293dc680e8af5a37d059b67e8a82,0.098437432
7323d8751538e06bb2dba106ba394bc6e29b8b84,0.031280789
732bcdb9502aca5c6b38966bd1e53c79236300da,0.435372717
73c6d161855cf6e0b7f7cb6081891ca475efebb4,0.468588446
74268d329fccea295b3a5e64f6b8637c661481c0,0.057849047
74698ac6cb9cfd8ce69623562f8b4fe0a94a46b0,0.216723369
74a8601916ca1cfd1e6c1778c607614f916b728d,0.08556126
74f0b74b55c97dda1ffd84a6fcab3f7c6478b50f,0.115018873
75086a13301f20a1f459cf2dbd684bc8a06726bb,0.022331649
7523489e856e637dc6af23638568f4700980360f,0.436537031
7548cb9c47bef4d5b7f3439bdaea8811ec929eeb,0.153016549
75935ab810fa6b4c183159bae425d3285504cc91,0.038604291
762cc5d830d0eb46a59673ce13a94435035af5dc,0.253462716
764add8bb11e2605802911bc51e3aa744787e719,0.370991806
76ca8c184bed7aa706ac6ef1010c3f4ebf08f7f0,0.43548115
772f873259426e994f464983c91d8b9a28b9f43e,0.23338403
77495cfed17f12f225e11fbc10e0f8db516dadf2,0.041329417
775e3b02b2afbf101db22b87a1c3b189d68532e1,0.125256159
77c90dbc960b0736a13d54f80b42f8a24667d627,0.029246901
77cacf98adfbc1a890c3928065c16ca6df1b1827,0.223851825
77d415f23ec873ad71428c12ef2b31f508284bd6,0.030769411
77e1684332cfc6e2cad1f1fc93ab5fa6caf231b9,0.043559577
7811c8a8ffce78dc14815203858854c450f1c8f6,0.045743232
7817d12439a4c86d3015ce8e6a74f72804fdfd24,0.046189261
78ebce99803522ceb98754f2765386f39858b627,0.340831293
791ea7e3b7b4155257b588a2827cdd2c86735c1b,0.133800401
794027c520935d9a6ba1475aaa128b281b924630,0.215439683
79553f339bff5ce49458bfdd1b4905f0907216eb,0.03044589
796716d4cc51f35a734aa1f9d70ea567c37b5a79,0.189320911
79efac44b408dc37cb932c3f68dd231700d02d91,0.358192194
79f63f95fe81a6642f43c4ad2cb75f657e11ca3c,0.064981637
7a02c218bbfa72671757005aa57fc0e472ef518f,0.076301661
7a0a627d95415bcadbe5c67bc44d05dfba9038a9,0.045960504
7aabee6f76fb390faac68f8195dab4018917bae4,0.035459732
7aea4d8b21013d5ef6b14111b42c4bd101789ed1,0.043995806
7af16893514bd27be51cf5e425679ddcce07688a,0.063302901
7b00b98bf9cd081769e690a1e9cbf01c555c475c,0.03059042
7b29e6973f56094a24f796cd05690f5c4211c970,0.035470938
7b75fe7f571dd95287307f9d1138fb476a6bf721,0.256766413
7b8402ed3ba734836119441bdf1a6d6c661c8df2,0.044682481
7c899c9b7750fe822a47496243ae075f9d3dc51b,0.135400193
7d00b664a4d74333f7cd9736ce6bb613ccddc814,0.410484107
7d35654e0d055c8a11b92948e25b3d2042b0a25b,0.062042534
7d408aa8db7bcec158f9ab61702a39324cc8db28,0.037409563
7d5787d29919bc61425b0fc457ca8235f2597bea,0.251054713
7d585b2cdc5f593b293c9e3b150ebf68e547b094,0.04567806
7d8eb986772d7ba21388ef8ffd7ddf41eb47de7a,0.03715196
7da3d24f8ad0a5cb03c6e310a3f0d176a8476423,0.120239689
7da46dabb47ac809ccb12e2950dfa7d58119da0b,0.090263577
7dbf9c7de23623223ef60c0566d9330797c5f87e,0.197855374
7dcaeecfd51065cda93d2c88a24ba330efac6f73,0.0787995
7de916f57f067c09d1a47024c3e6f4e471f725c4,0.315835234
7df086dea76955148c7f2a63c880a8950d6b05e5,0.079476263
7e13cf73f1869599c1218cf58468c21bb22dd5bf,0.080594723
7e26d1354af23668591d9df39ab61e67eeb37528,0.427951056
7e4e57e05d5526e94bfe4f4807838fae8e9d5f65,0.053372667
7eca1aed7db7d3d60192f88aaecc43f8001106ec,0.066860828
7ed3452d10bfa51957554030425a09d029deff61,0.038680868
7f0051d4736ae1b464efb6c1edcadbab688bb496,0.468194985
7f226a7bd560fe76cfa6f2211b1694c4c6b4dd47,0.101814875
7fba9a42eb5578578bd3e3e7347a314f8a631ca5,0.027478908
7fc1721d7d5290a6af278f9b6844cd3b96b7c7c3,0.138710471
7fe0934e72091d63543f9fe680835bdcf81a054e,0.323345332
7ff01fda2a307eb75baf7010ac6374197c5fa880,0.261105071
7ffbff485e40bc3f36542f2892877adc5241accf,0.036197481
802af0fe04fc11bbdba3b186b08cd73d792eacfc,0.05394084
804c936667151cdea9b499dd768adcfd7ae20c1f,0.43953492
80aa9f54d7935c21ae06da1d2b7292844beb5274,0.052945054
80bf5e5e9541359d86e12958686f2678d220dd60,0.032389733
80ffc9b8b38293c05c9d48cb615b24fd7255a850,0.077963606
816cc36fbe4e4cabdbbd685a21371c7230711998,0.034527817
8179007c804d88595a346ad993791fd21a2a9c01,0.287040309
818fa7e26d9e7af0fe5716755a56f7fe2f13a890,0.389384798
81ace28111c6c4aa5a72ddf6f7a1ee8bf6e7435b,0.246084739
82042ac2766b892d561836cd312656940522734a,0.448283164
825ae4430f82b01cff8664a524db18766b6cdbc1,0.034466256
82858a1eeda1618a9b2d08bbb3aae4965dd4ab70,0.059626268
82afe7ad5eac668aaefc79e16bbf2226eddde97d,0.486431289
82cb3c03909bbb9eadeb9eeedfe17b8deb429a9c,0.037716549
82d33f51f0fa2258f2a8d4003520af560d8bef11,0.369114991
830ac0f0654dc989ff27ae9314bd6af4902daf9b,0.400913454
830f27ba342ca0881e3677ac11c3d818962cba3e,0.354440825
83225883eb27ad520b7fb942c129cae5cae17362,0.292546662
832a737266f799845c9fa7bdb18721bb5ecd0426,0.030117848
8372bbac08b296f632e5b743e3419d721b7abec1,0.033591967
83e2053567eeb5649b0af8826b71b50517e17f47,0.220551515
8412c53c50b3239ff1bbc64fd22846ad2786b215,0.101477608
8431ed454b715910b943546589b0806f5831e064,0.22196631
844a228c3c42dac802a82510eb17fcfaccb0e1f8,0.062903709
84888d7d8a3b92cf1ebc04fa4fe121995106af6e,0.183374257
84ac4d84ab518a6a03b169b54326b6fec234cc87,0.418887983
84e5e69e5b19272fe32aa587bc5d8552dbc4797e,0.097354955
84f65f387c873d7d342a56f081f7bf8025500bf9,0.096609218
855869af9b6fbde4896cc66c2df87bdaaa5e256f,0.061002897
8582a3168a309df737a345ae8895734760ed8d57,0.03424964
85b8ef62da3ae13923ebf449da3dcb3da224adb1,0.335777133
869b435dca27e06f4160b781d86bba708475866a,0.121552506
86be0b7fdf1af20403e0d763b86da06849bcc437,0.087618937
870e984274d9e8d452e7aa383b289955b6896f28,0.152445128
88148584f213cc6a510b1f2d54d6b6dffe74c452,0.171527253
8858d4856e27f70638161633a983b5d123b04832,0.047475574
8885c30e3a27621a9d539e9e8d54b4ad451465c4,0.294002475
88b89b12aac0bf762dbc5479c7180aaf2ea784ab,0.034540631
88c16821097de221aa656af97446fd173b16dc68,0.04213362
88e03fdd6326abcb3a183adb53118ded69a13213,0.042885544
88f9bbb6e643472f9218ea88e19afc57ffab025b,0.024601407
88fab71350100ba544a0002780239042977df246,0.043513838
89da6b4111f960c67a642901837b1e6df24e6160,0.443634349
8a042e0732fbac24e412306d337c0742b681cfc2,0.162539369
8a134759982a497118acbee328a01b00e9cb2a44,0.146271221
8a2bf17eef4f2ad29ae1c6dbe33c967a013ef42f,0.057482855
8a34fc3d48c467aa196f65eed444ccdc7c02f19f,0.028902992
8ae97f24b0c806a438456170959ae527ce33ad01,0.029396956
8b388f05195cfe6eec34ce9d52781d9f5b88ed66,0.325032801
8b47458193d124d718afc2b615b9260df7445432,0.037387406
8bc02a7fbeaf2e0c8bccbaad52f41d026c1bbf40,0.457238813
8bd8da476c9e7718cea6552e767ea51727d28418,0.05191647
8be1c68f809b55088c1ad00ef86cb13b0103aab0,0.458223411
8be6b8673673c7915d6f6052a948d883c2a36d9a,0.094978418
8c69579702c43706499f35950be8999d9fb117ea,0.073836355
8c8116f2282229b50d6922ca6006f98a1822693e,0.042961803
8c8b00ce0268fc55d581c6484f11f7f4b1fd235c,0.054129222
8cf394b896e3644ff51edf6a0d462501fb6e6843,0.067480315
8cf8e7c968232fe999e4dfc20541be4ff96fcee1,0.026666441
8d43c3fba1a5e07703cae6f7b631d0787c4f41bb,0.288099723
8d46288e9cfb10745adfb06a510ed93433a7a9c5,0.412204062
8d4af6b906e70437fa77e7cdc5b0e2fcd216c17d,0.035754939
8d985b826b459335ab89fef69c132470af066daf,0.121972839
8e2a655343c7d9612d3dcb2b7e31197a25340de9,0.201569119
8e4eec840d504d27a3a4c640dba67b3b47e81730,0.175547308
8eb64625e52aa8a6a2046f5ac53e132e1c1ea6de,0.139116181
8eb7ca51c0bfda334eda8a25d599aa1d9cd21c22,0.029964559
8eea1ae574671a157ae2d215f18635a3c8985a06,0.077123714
8f6419301e56f7104bc9ac76dcd2ba5aeed0cb43,0.031706737
8f8be6815e6a7d26165ee6f185821597e56cb740,0.127194689
8f965eab710690ac7f885d00d27c651e250106eb,0.30928231
8fba518295c82be328d3c96eef16652734ec66bd,0.395608152
908e5fcb70e82cbd38e49768cff524ba3cc1571b,0.117968819
90abfc6b04f1acf61e8a8b3413a90d2a12de68b8,0.296999268
90f305c3994f2707263ecd2acb70ff1908e20f6d,0.031138589
90f77d71fe5815f08fe12e77e7645c6025ee0191,0.336139665
9146f7b55997fdf8affb8e6475cd5739c0a8e948,0.041465106
921e5835b827d85021ea256840494102594ecd46,0.036061119
9264d8a04accdd72fb7c70fe09e40eae99e1db37,0.035638144
92b17a0d100d2d739c0f73eb58e87fd749fc71a8,0.315663393
92b25faf91c6a8b6df221d40cc6a52c2cab35665,0.197291768
92ed0d939944f6c011d6c7baadbbbed1bc23f881,0.205349943
933365a583daa5b9eabcf2397c3e7b803e7af74c,0.320761636
93bf1a0a6e4e017d221afde32679fb4f1d6aa00f,0.028409512
93ee2838a2937e346e78c2e3ee21f5fed478d66f,0.075122728
93fbbceec26c9fe82f9ae6b42dd4272421c38412,0.035742478
9449f90d2185833281666d3b391059e783d8a7dc,0.14441635
94560ab57d9fc23673f42017e6f2a78cb2b66b7a,0.186279312
94587d814f21fa0787dd5447c7581c2f0cfe7966,0.051921994
9471282626e004296351a4a97fb51209a53e7f42,0.031345415
94783b2158e9b92d40974b9bb0738426e2162066,0.045471577
94b9e66360387d24548f165cc4c7ee67f5160a0c,0.029990329
95153e4e3eaa2738d532463a244ff923c73ec9ff,0.174155227
9526bd611ec50f84b1a96a4b0d19eb668a8c5178,0.269274106
9532e4ed969e47826801b14aff40dd9e356f2677,0.083639353
966a514821738caf7835e7781037a04454e3299d,0.078066496
967e9675874fc2a02a585cc6f9b99175f9cd656c,0.111900276
968c01afe7ff43346f5817e2a3adf97fd03106b1,0.236173904
96ef263f61385f486402c50f3f3abc7e614a8b49,0.207981399
976de09b55b865f7f4cb9013e9546b430063023e,0.14653547
9795c3e9fdc1f6253f3099414e379367b50587dc,0.032908984
97a529ad8eaee80e196eb362c4e45901a96ae23c,0.250948578
9859a572dbfefc93de69a6fddb990060e08b24e1,0.053668465
98851c82fd9fab193e034e8fe3b13e249f3b53bd,0.040690782
98a7161f6260e4164095ba3d864584e474647f90,0.031733482
98f753d4c5e8bdf31716a7452f89930a51b3edf5,0.138732307
98f782f81863e0ccb67abf53cd331d4d6b5fc7de,0.065523806
991953d79c7235e2ddab639319244a6b379a95f1,0.035861968
994bba6ae7156a565bd160fc8f0f8e8578c28d1b,0.032071271
996f7f949002d3d23048550b69579889f4e1c5a2,0.045456096
99886025986b92aa3beb7666f5d9fc4851e6a591,0.135325369
9adba6727bbec051c1437ee95367ecb97b207f35,0.420505963
9b0ccf6125809a5a568926101a04b52ed69a269d,0.029224694
9b61fdf34bee6ad9d8e28a32c4c30df243b02443,0.055000736
9baa186ebb578205c513c94fc621e254f4c13a08,0.154752101
9bee869cf4ec8c3b95a763f02945d98205f32d46,0.057624027
9c7f5c9c64690b68377ad860c805f90a17237b65,0.139778381
9c8f37e6c4b28a2f5be836b43147e6dfb8518255,0.165338416
9cd407036ea932e7dd74a7f98e4b026f731eef3c,0.049059037
9d909371acc95fd540b827a7ecaa0df50fe66a50,0.181515156
9dae32d60fc285d03fdb5586e3368d229485fdb4,0.062408432
9e7933dc55ea086b3a2977d9c25ab503174ba7af,0.119995791
9e80fd45a0072e15e9d49299a6fa9e9c725e2207,0.116636708
9eb797b09916574c2a4e0f5f9ea61fe120879075,0.040879781
9ec9fdce626d5e2937c6e0664621ad590f958e13,0.175735412
9f6070e194504cc2ca2b7f2a2aabbf91c6b81897,0.101707621
9f7c5bf5ad38237f2adac980afb69fcdb26678a3,0.030189824
9f8cb33557ecc7c0a832610e913a56a8b8e6c524,0.231909949
9f9b651aec7835832845e1a76a6e17b65d214f17,0.047006329
a02ef859a6f7a32d14f2809edc77cb1cb9e957f6,0.424996195
a0474f0e4c8fb3d202c3ee9dbf091f1f8637d2da,0.08610303
a0693a91f55b2b08a46f1396dd1a1102783df9c6,0.071112014
a0895f0030f6a95f7415b35b92fde871f54668b9,0.031910333
a0cbbf8e1afe6e9d6bbe29f977b2726146615447,0.41970111
a1b8a10c569ae460a3abd86019d86c759ab6ab20,0.195626809
a1c4d0665bd6e3fd633662fb7d13b082aece08f0,0.162633785
a1d590211760f5bf19e04d8c253c1f7cecbf46b1,0.072580433
a1f430d30149637e07a288c70b40edd57600f8b8,0.058776447
a2059b67b207d908b1c65c78dd806b1f5e79582d,0.279039127
a2a4bdd0607d87448c0c4a0e4c5bbe3f3025a10c,0.392077598
a2d9645703e54623df3593a3e5629fb3ad60765e,0.059863302
a2f2a0e0d2f9516d86ef5988e083f70804c3977c,0.031895513
a342c0c55561f03205407c10b9f62ce6766cf7d3,0.028096542
a42e40706667a0bb8c7a9b6740f853feacad9623,0.04468912
a4b5502904b72f3503d70104c1d1296cf6f7d30e,0.40972383
a519752eef157aaa03c9f6169eba1ff1b5a9f1bd,0.067134158
a5371712ce67b8e769f5fc12a3048dc5d0eef3eb,0.046091132
a539ac56f0762d4a6c0e431fa33f1706c6dee7a8,0.046460531
a5a88c7ed30deea47a4e1f63bb29523bc0af36d0,0.492522684
a5c101da4bd6371fdc116690ef0c354868a571b0,0.436522881
a5f529d24d016d434a7ceb116bfeb9afb1660d06,0.25247421
a60f5e9aa1650556a969bad1b403a2dd4f79d148,0.367365699
a62f01a1abe4fc49b099f0e0dfab827e5f78e80c,0.077038295
a6ac8af69351cb39aa07f53e3327ff29b90383bc,0.048511819
a72a3f4c956338b05db2c6fa958112cf5df8dcad,0.038340128
a7551a20b2f54daf952097a93126c554b91098cc,0.086905566
a79aa79b2ae1222bd8776cde10bebeefc6bc8791,0.34911844
a7d47c4ecea903f0706ac313abef888507ce0522,0.442816026
a8024cd667b9d1a3aa5ce2fcfb6725b25ace9b6c,0.07212278
a829da8111520e38a3ce400ba35307f685dad0b2,0.111214492
a84c910c4e4fe3e60c5fc0e8d82658e8ec8bfd1a,0.42370857
a8ba7513705fe2a4c9d776c8833ff0f7f6d43ce4,0.027497265
a8fcc946b650305ab3dc0324f2b7e799d817dc4d,0.116597056
a9b51ea8421939ddc1d9a964dd58a1067fc2a167,0.034317943
a9e3784c1bc36f3d8c99b9da5518acc00528c744,0.028778495
aa3e64f9125e4c41de90213b75b2826bfd663527,0.071212115
aa40c8ffce9a4163341b25af043be50131bd999b,0.034280153
aa85a97ca2dcb06996ed133d864705f1dca722b1,0.156568551
aa8938d696e6e2ecf23709f748de825dc2d07fd0,0.165390605
ab29496714296161ce60b3cd59b85289c3f8889e,0.041152867
ab44f97c2ee64b9897be0964e0d9fbc95026bd14,0.041311877
abb752763345053b018a25eca932bd4193df72c1,0.347707825
abba5574ca219ea3180edfa018ef36d98015394a,0.186119029
abbc5353336001572290feb8d06d65094b83a7cf,0.098306488
abc129701d0271e7838285403a662ce872479c63,0.069907962
abc9a0d5df70ee00ba38e655a4d88ae18417f0e3,0.042639893
ac5df2277968598914aeb803f5d7b57fabe876f0,0.072114339
ac81d9d345b233b6bf84e5b7ae48004cce153510,0.033449551
acaf9f83abe37a41a687936bb03f20cc183e5aaa,0.154700885
acebf769a41a9a55cdc6789bf4962ea64cf87773,0.092327491
ad45eb32a6be5b47b89508d3dfba409434a049e1,0.038790184
adb8ba7bff2bc4e2657cf84e9f061433ff947a73,0.29821588
ae6b7642e8d32ef5fa75cdcfe55be23c052fd547,0.415985683
ae6e288072f833b11c557747d354c6e5ba71a439,0.439873867
ae779e4bf761d2fd1df85d71c412c3d963be021b,0.095906511
af020da544ac4cf21b293d23710545ee5cdcdfa4,0.05405969
af911f12fe726ae17601e2381455742882ca71e8,0.197826065
afa4f70024be30cb1a0b84b9744f044f2532904f,0.0932669
afd82e509b9f661afd04acd370cca1903f7d9eed,0.210906746
aff4a399ec7fc480c8359d0df40304049ff44d79,0.079435653
b15a16a36355ae927bca7395c7ae215d3b32c6d6,0.040807712
b19b986a980304aa4cf9d916d81e0a2fff5007b3,0.370091748
b22bc5d4356d118be35d4ab9bf2294cea090c82b,0.050068626
b2371aeff9eccbd28952dd0f568da26722dc58f7,0.111208626
b27a6cb39968ebd7a1d55322779dc862682d1364,0.439534082
b28f74c94f7cb7f4a223725d45bb03da3ecd813c,0.095859836
b3257e09dbcbd87ac1c6f70a0ea255197d790835,0.033753027
b34cd7485074e52f1facac900b0460883c6460fb,0.11591348
b362daeff5d3156978de546beaa5e85c83238a7c,0.530843538
b372d0b63e4198f865e826d3771880d07f939f39,0.03350842
b3c9cc504903eccbc68c441a81b0a727a83117fa,0.198884743
b4523032029604df34e045d6f6777a695328cff4,0.040590496
b46a0afc37ce2f93bcf3527593eec1097792cae5,0.391768836
b4b126d41c4de71794ed3b601d511e15c9718af9,0.301577036
b53ebc7a8a25478492d89c1c12b959f1ce94cdc2,0.326613045
b62299376a5a6ead5d547e6c00a74faf011442e5,0.226737265
b66c3361be2095186e19b0d44e49a8b2c48f7235,0.03484456
b68da99b22614f0207645b3df2566f6187c571d2,0.119671152
b6b9ca1136de4b1dbb01b059d8e954dbaf0508cb,0.369952911
b6dd538569ebf0f1580c8e1fadc5e0f8054c9b08,0.127481272
b71a4597e5daca229b78e3b3c357f8f3a7229a55,0.055767345
b73c64dbe41881096873f040df1e2e4da3227580,0.030260677
b79db19baa1d77a7fd0d0bd4edc107131d62c540,0.042225655
b7b7cc8f67073dabe2d6c97e87b49b9ea346692a,0.287917119
b84d6237729efb9241d934e2d06d77bf9adb8471,0.038342133
b84d71c6bcca04a47407ea8491911b8584e395bb,0.077622392
b856e1778d347a9044a645e9e49eb38860b069c3,0.032172216
b864a08b2aa7e7ba953dd4afce2c3042ba963ae7,0.362937281
b89ac55c05e723731d0df01c7a6e15c7d439f7f5,0.091857455
b9031fb0ad890ad45530ccfdb4ea9df8b715f111,0.305770513
b93d543d179f14b08aaa63429287780313744f70,0.028941756
b95331589b006ac4981f9558955b294543f2c737,0.032233266
b98704e80b030f3a7db60cf244e29521008e94f2,0.124398334
b9a2ad044c68212665c15aa49f1257cd4168c738,0.029022719
ba17ee92f4110309da305fc2a80941abc997871e,0.084341789
ba21072a43183388e53f47bcdac074cb6246ed83,0.123478555
ba242d91c54b36628e03332a91adfef40e32ac32,0.426887257
ba3fd166055e5d6b12a35f8311b5655b659f4367,0.053519024
ba6a4a6b86c563b6f7fe506db1b133a909e9020d,0.044778829
baadaa9842ad4ff8b637466affd3c9f2213b55ac,0.032097351
bad23ceff8257d955e4247423e3d3ce95dd19743,0.438130575
baec89a1b09fc68d4028c4ff77431b1da17822ae,0.063296419
bb4a7e007bce079b167c322228e0f37ad80f426f,0.065263476
bb67b0137e8faebc8892c9176775f02f6dbb920b,0.041827468
bb83f1a743150779e190705d2875a2319720c60c,0.075712627
bbae95c7f3262a5107b3f178bce37bce97b78771,0.381842291
bbd9c3d0a55b548a8a664239f82876fe6567e21b,0.039900612
bc0fb113af225878b4305da7d834673a6b7f5e97,0.046356078
bc115eaa477d30826ac17986a6e45844b456e206,0.183875319
bc1947d2e9c21c19735a9470a498234b94b8d9c4,0.096764388
bc4c382f115c50fae1e00a64ec12869a29e34460,0.037812638
bc87669e9adb7a3c3b04927581dcba6c97706612,0.374243019
bcb30fcc6675473a08c0e97eaec5fd8f15e0fb72,0.043944625
bcb99833e7f0c628df4e0778aee4a3bcd92588b4,0.29630044
bd00f0c8c93d70a535fc46f9752c2dc12abebfb7,0.167237635
bd17bfbbfeb741affd73d6a7f7a1018cb32db1a0,0.027788465
bd1a8482c530376acc5fedbaa46477cc003766ce,0.203508606
bd32abf9bc9d628f6fed510c223689de9aa8b76d,0.158116969
be019af1e9f1fc908d740122ae518505a587a114,0.03338093
be4102b0577937c0193703ace9ae7591197341de,0.062493045
bea0006491ffb701161948c32920960a1e06fd37,0.02608074
beee11edbfdd82cd81bc9c0fd75912c167892c2b,0.049562039
bf882fbc4aa68cf0191bce70e622d81969617c02,0.485922107
bf8bf46cbbe7428c9a12886604fe5aa10019aaec,0.110691794
bfb66019edd197141ea1462ba78dd27a2ed0e40d,0.038854062
bff120a4775a1b1f3846a27c38d8eff4a678fd24,0.370380079
bff8604fd27fee588facbd429aaedcf227cd5871,0.123671786
bffa08e758e52c6bad4faae128daa0214637631f,0.04464091
bffaf03a81b2402b83c62f4effb9dfb7f6588148,0.03313124
c07be927fb9622bf2a83c03a2a1cda3bbed760b0,0.08407047
c07ed15415c0ec3c5862f437f440632eff1e94df,0.512570312
c0872500481007b318844bbb1d1b7dcd4cd54601,0.421749039
c09a14089a5ca7cd3093895ee0248876499a6d06,0.036847086
c128dbc74a1a2d5633bfcca1354cc22eba2e51ab,0.184726708
c15a794a832e0453075d363df949684c0fb86657,0.068781117
c1827a074654d2e8d07e93945fa605ad3b6c18fb,0.186371877
c199a14039ddcde63896456ee25db68da1afcc8f,0.031861151
c1c19b11792e8e220b11466051739ea5b4279a7a,0.047178205
c1e5e3352a71cc61ba9e7dba0d9048d8b766e2c0,0.128540046
c283bd07725cfc0a3834ab46fd28f1da6d51bb19,0.050677081
c36ddaf930ba309be3c127dc1836f28a8ab97c5d,0.102062431
c3797dc5e2532482327c5e8c94964b1d54e9c719,0.030333677
c3b4f24883c04cd139292ecf9cee31cff43e3973,0.031887747
c3cb44d688bf3225ef7bddf7b2d259f9da24d308,0.075146016
c3d4a63021cbf1ce7b82db4dd8aabd71126f9a47,0.017819416
c3eb788637f21bc8887daa0bbe6784a232bf39d3,0.034650804
c3ebafa79540c891288b4dbda8f44716e98ae9be,0.41382495
c441af49814a57fdcc5482746bebbb6b80e46cd5,0.115689467
c47900064f2f3b4384cfa3fd6fe21f452514fa36,0.086800163
c47bf9bc3835d4399185376ac07920ef903d79e8,0.276084605
c4d3c1c0349392cb5032d0fb870515f6c9e8385d,0.079469812
c4f5761101892fa83823240eb4f878b5cabd02c3,0.026183701
c569c6ed7a44a7bcc83a70f9911c082efc85c8e6,0.104771732
c56d677a7313b8b29406eaebdd27e59b2c1ee927,0.342287403
c571ebb89bed12f7fde47d1c45d04b1a13382af0,0.223826537
c6a30c4bbcdb99e1eb1b6f782c39a1ef18c4ad08,0.034622887
c6c458e6b6cd39b94f89c112c477cee9da8f7f45,0.024370346
c729ba8c0aa4d283e84d139bc98e0e89fd933c4a,0.392940355
c73d15d347ba5a973e257932ffb9d6012939e3a5,0.029218592
c752a6609f9d32d4a4ac2d6f20dba78aae4241c4,0.052426567
c7646aa88d564694b99a569c3cdd2c7ffbbb745d,0.371127841
c77571e9199c756825d6805e5cb916973c010b64,0.294197682
c7eae70e1fd72eacca36a4baf08325dd00957f2c,0.036337364
c82c719f9327fbeeac147c10507897216936cac8,0.034364752
c83bce1ce69bf704fbbe6ce944094c14e79996d2,0.430145622
c8b28ba4f42c22df63d6b086166e5a7f59b82e8e,0.068213256
c8f0a545bfafdc72bae0a43df78ae51835e35232,0.062289298
c927949616be6e961b2750a3dbe1935f875455fd,0.060751095
c95162e52899618fc269fb536f6a2d3b26b7794d,0.07408072
c9af27c2302dda74e702c1cdc50a521fe0b32431,0.369953919
c9b6c15d5de4d5ee326d7a870c2b2668f7909efa,0.145728529
c9d6c65dc5e820e581b6c0582053b4cd0369553b,0.058404906
c9e5b98464090e59d43c653d4f5c9dde87ea6f5c,0.259087027
c9f15e3a51658c6b406521d87a95e94f25edf977,0.274495507
ca0e7295f44235c7d64954a225a172718a074dd8,0.123400178
cb417e2be13d061d123b448eaed7c1e4c18d6748,0.055876346
cb448db52cb90c079bdb2ad415776e9e28fa790f,0.557008246
cb49e5407cc1db0cd3533b57a12ec99a7179abd7,0.102087328
cb6291add6dccdb8c70f4a5b88a84fdb720ef347,0.070630461
cc040a9c29361caa7cc02253e529c75b13fb2759,0.098160942
cc1839ecd2681f96f00e9154d4caa8dc61ae4859,0.059264729
cc70e3a28df3c8492769b305d248bb4d9bf32830,0.338291453
cd6d82ee4f4bb980a1e2a61977d7ef1a9d3ce54f,0.028831818
cdf5e432de2cf1c0c5466470a6a0bccf999fcdd4,0.070590773
ce4dbbd7d5d9a1266b194ae0ae5f923697d36318,0.144882723
cea9e39dd70e6b5c5f0e5aac5e9b7fc477ab990c,0.409073932
cef7dd6a8fcd1e4ab148dd228129e267b1e82232,0.199363358
cf2df80daab0df4104368ccc1a62c6e313ac6c8b,0.037608255
cf6e7ac1e4a9fdab81476741849f8100c10b9770,0.322042658
cf8b2a2026cf8606de0f9474bd2e1563d662b4ab,0.280403116
cfa7a261f30b7b3158862aa6ba5916549a904f3d,0.040232581
cfe8dc42254e6f808bec61f89ea4a43504704000,0.029211038
d00f09f2ebfa17b1b66ac080f4719f925e0777de,0.067209876
d09eee32aa0ee756ce7062d61e7e006b6346fe00,0.033407278
d0aa02485614ba8e6258c6743d03e83bc8983f2f,0.108341635
d0c5befd00f142b2f4a046655246e047cfdc819c,0.133569742
d143540ad1b69ec93c2b7bfadd1f654c4d8c7a34,0.217797764
d14ac4bf38f23e429572f210f7b0560493968b15,0.414573823
d15830883eba4b8fb64e0e4760a217ff832f288f,0.047433332
d17a741857f0bb03081806984d6fef3182661a46,0.031998938
d18b6d8d5d6ca8c0adf3b98b488042c49394a072,0.037618744
d23a96c4b26252f03007de8cfeaebe9aa641babe,0.196782595
d281149ea0f860c7c862f7897710d2e1fcb681e7,0.031449485
d2a5c0f982e8e4f9fbdce17b90925b8d8df56c75,0.425591325
d2a81315316a95dbb6888f778e4f207582c626c3,0.042927419
d2c99f080ad2ee03c380b58b9fbac51cf16a57eb,0.065238413
d2e7bb04317f62643ab2005b601da2265c502c93,0.163221912
d335457f48d09c3d780c92413fe777030c1335e2,0.13178873
