commit_id,project,buggy,fix
0932ed670c66ca2f8c5dc1450b85590738b773c9,apache/cassandra,True,False
09339d71c92feae450df9dddc9be0d9e3b711aa6,apache/hive,False,True
093623eb4ca69fdb8ff705ebc50d4b867be8b2e9,apache/ignite,True,False
09380e49256bff924734b9a932808e0f4daa7e5c,apache/flink,True,False
0939c49368f1bc9dc08cec9913b21ddea30d4e45,apache/hadoop-mapreduce,True,False
093c34838d1db7a9375f36a9a2ab5d96a23ae683,apache/spark,True,False
093ddc1c27fddd4aae846ef28af938ae38c72c39,apache/flink,True,False
094197a180a5d08562ec41c41285ae29ae012231,apache/hbase,True,False
0944bd9fb07621a1bd69db9850caa6e74e11a28f,apache/hbase,True,False
0947fb8a91ddbf9785a675bafaac51c02dd1f27e,apache/cassandra,True,False
0949e0b9dd6d1740bd4c678d1493ba0efd4dcfd0,apache/hive,True,False
094aa8ef2be1f1c832b6baa7e2f25a1f220b279e,apache/cassandra,True,False
094d65e6f52f5b3cb1210c4abbea2fb14bcbdf15,apache/hbase,True,False
0957b8404e1ecfc5703d7c2827752773b7dc23be,apache/zookeeper,True,False
09580032cb9cdcc694d0adae9f1cb897f9a5c215,apache/zookeeper,True,False
095862a3cff73fd88db9ed37a63e7629e664ff64,apache/spark,True,False
09593530fb6ccb93fd123f9497b93f7ec733210f,apache/hadoop-hdfs,True,False
095ab0d6daa0ecd2f12eeeb45827ad9001dc7a31,apache/hive,True,False
095e6bf8988a03875bc9340b2ab82d5d13c4cb3c,apache/hive,True,False
09634f8ba8cd463c749945bbdf318d0f72b8489e,apache/groovy,True,False
0968668283d9e3b23c2da8c2c4a0a77caee2e9af,apache/hbase,True,False
09690e339aabea6e9141f7e2ddd50449cc1c9180,apache/kafka,True,False
0969d7aa0ca7c4b32f4753387db8ad67ac6764b0,apache/spark,False,True
096a6a88b25cd12c2f766ba5d0388f1b7b859ab1,apache/camel,True,False
096b8b84e0dba8cdf0e0f7afae8d118a68e06e6c,apache/kafka,False,True
096c866aec42fec18b9eddb5809a24e27e43f902,apache/camel,True,False
096df6d933c5326e5782aa8c5de842a0800eb369,apache/spark,True,False
09707bf9fcd9a66925826428770a8024347c5b74,apache/groovy,True,False
0973239570dd614a6e0f2bff39b1a4d7ce68b6c6,apache/cassandra,True,False
09774626086564b184abbe09776d3b7033badd20,apache/flink,True,False
097dd2f1943e45e189183304b6232460f4ae6a03,apache/mesos,False,True
097e120c0c4132f007bfd0b0254b362ee9a02d8f,apache/spark,True,False
098034c8d5d6f6a5fa1068c12c348c89756f5601,apache/hive,True,False
0980dcd66025c0345f1eb14a78ae3335d2c62ccb,apache/camel,False,True
09841290055770a619a2e72fbaef1a5e694916ae,apache/spark,True,False
0984a76b712caa18c688eafbacaa2a7c889d27b2,apache/kafka,True,False
0985590d4c9a1b57fc9a0a1b286d664a5ad2bb6e,apache/cassandra,False,True
09873f9d32564a3a53c5424eb826d22162641bc5,apache/hbase,False,True
09879b828b5606d1881b9ec596b6cb9e52282527,apache/ignite,True,False
098979c744319fc7e92123eebfc391f204c7b96f,apache/flink,True,False
098a67e4b08689742310d15a2fab5294caf7a9b9,apache/camel,True,False
098e4ca9c7af61e64839a50c65be449749af6482,apache/spark,True,False
098ec2b11ff3f677eb823f75b147a1ac8dbf959e,apache/hadoop-hdfs,True,False
0990b6ba6a28276f79a1a8bfaf48455c6eddfa1f,apache/kafka,True,False
0991152f5918fb51b8dc375e4681d766bd88ceec,apache/groovy,False,True
099327d5376554134c9af49bc2045add4cfb024d,apache/spark,True,False
099898b43955d99351ec94d4a373de854bf7edf7,apache/spark,False,True
09a00510c4759ff87abb0b2fdf1630ddf36ca12c,apache/spark,True,False
09a00efc0b37d6a43f684ee30f8b266d27c58c1c,apache/hbase,True,False
09a156fcce2bc1be4081717bf7ef7d290e80d818,apache/hadoop-hdfs,True,False
09a1dd5e4af316fdacfb93463b20e29fff8d99db,apache/cassandra,True,False
09a6a9b01e7a809d6161323513882d40c853bb51,apache/groovy,True,False
09a823cf6c435372f75d53f5ddb9d15ce0c3e55b,apache/ignite,True,False
09a94e8afe7d8be1ecb4171f003228360dc0e6d9,apache/ignite,True,False
09ac4bc05bbc2ef7f0fb68895fafb858ff7cfeb0,apache/cassandra,True,False
09ad8effb825eddbf0ee2ef591a0d16a58468f56,apache/hadoop-hdfs,False,True
09ae5abbe78e721a207a64733f2925fa6ce820f0,apache/hbase,False,True
09b3c56c91831b3e8d909521b8f3ffbce4eb0395,apache/spark,True,False
09b428bd65819b946cf82ab1fdee305eb5a941f5,apache/flink,True,False
09b6553214d6db5ec7049b88bbe8ff640a7fef72,apache/hive,True,False
09b6f98de431628c80bc8a6faf0070eeaf72ff2a,apache/hadoop-hdfs,True,False
09b6f9a36b7c96ef91e70f6364c034b3ac89a2f6,apache/hive,True,False
09b75c86c8665730885f93282a690ffd22cd7e1a,apache/zeppelin,True,False
09b8efd90235a5c3fee4174500d56d2468c9ff37,apache/hive,True,False
09bac89dc6d34335d18054bbc5887f40f87f958c,apache/groovy,True,False
09bb00443d0a8e9eb30387aae997b1829c248ba0,apache/groovy,True,False
09bb4287631563df934cfe88b16fa6dc03e490e6,apache/hbase,True,False
09bee8d7fcc33d61b90878214e64a475a89cf60e,apache/hive,False,True
09c195fa1e08dfefe0c356246cfb02c403dad7e4,apache/camel,True,False
09cbf3df20efea09c0941499249b7a3b2bf7e9fd,apache/spark,True,False
09cd3d7bfb9f4c4b279a74441d4059da6b8177d2,apache/hbase,True,False
09cdc46fdc977cd25bf659021e4fee07c063cd36,apache/hive,True,False
09ce6cdf3fd3682c2501ca0b5664cfc2adf6b765,apache/hive,True,False
09d0aff149a0e5147c5245c3dd7d94281f8fefff,apache/hbase,True,False
09d1aee8f2a0b123a983c8d3721469ec47058ae0,apache/hive,True,False
09d3507fb3c4794e310862ac2b27271798a45b37,apache/cassandra,True,False
09d44d504aed8386df633356f82cb3e54f6278fd,apache/zeppelin,True,False
09d63d5a192b5d6b172f94ff6c94da348fd49ea6,apache/hadoop-hdfs,False,True
09e2fd651e0a98a96107f0ee1087c785a54b4e20,apache/kafka,True,False
09e5be41b3bcbfe7aeb23a92b3ebf62f9a2f6968,apache/flink,True,False
09e6403bbf65204bcc3002686377a676cc6bf0a9,apache/hive,True,False
09e7ff05df5abf43bafe40ff24c3a39a5df80070,apache/hadoop-hdfs,False,True
09eaaba6b4c6724bfdbecda3b0d2bcc62627a11a,apache/hbase,False,True
09eb725c062579d9f7f3fa004ed0f249f53094e1,apache/hadoop-mapreduce,True,False
09ed6e7711d0758c24944516a263b8bd4e1728fc,apache/spark,True,False
09ed7c7a1004df9fb98e58dd17eb07a479e427f9,apache/hbase,False,True
09f275034128760552fe7e6d2940c3ad80697c59,apache/camel,True,False
09f5e8436890043135a44ae9ef84625a53ec63ec,apache/hive,False,True
09f7e4587bbdf74207d2629e8c1314f93d865999,apache/spark,True,False
09fabb4969aa51aff637a85328a8eb0d108a6374,apache/camel,True,False
09fc4d173a8cbca872e1ba33403999a0a4e9440f,apache/groovy,True,False
09fcdb50af38e0e25a5bdab95b34577bb4d38f49,apache/hbase,True,False
0a0060314c1aa7c20693bfe69c9153baf4de5105,apache/groovy,True,False
0a03819acf6ab87f356d07626189d26d3ec4fa35,apache/cassandra,True,False
0a062926630fd54a187d0ab91379671fc191e0bd,apache/cassandra,True,False
0a07977e8b5ef429115ea07d7382415d2c51ba2a,apache/cassandra,False,True
0a08525ad236f78df05c854dead62f300eae271d,apache/cassandra,True,False
0a0b4ab56604a25501a72280d70a280e34a9a894,apache/hive,False,True
0a0f6ed6c3d6cff702e4322293340274bea5e7d9,apache/flink,False,True
0a152103f19a3e8e1b7f33aeb9dd115ba231d7b7,apache/hadoop-hdfs,True,False
0a17518fce0d2a1458ba7cb70123c343b1df68c1,apache/hive,True,False
0a1b277d659e20cd19eaedaa7220b0fc55950dc4,apache/cassandra,True,False
0a1b8cc6242f91b3e3bcc737786881626cb6dd29,apache/camel,True,False
0a1ce0060ef3af29b196ab6ad58f97e49a40a4cf,apache/flink,True,False
0a24178d06ac3dd5780522d52b5054e7aff1e50f,apache/hbase,True,False
0a24c8859f8a0cd6dc4dec99acbaf7f7aa93aa32,apache/hive,True,False
0a2756bff40a57abec26bb3a39030d548f5a27a8,apache/camel,True,False
0a286d0ff98afa68034daff4634f526eaaf97897,apache/flink,True,False
0a28af366b779489127a8d896a2f97df88cf539a,apache/hbase,True,False
0a2b15ce43cf6096e1a7ae060b7c8a4010ce3b92,apache/spark,True,False
0a3026990bd0cbad53f0001da793349201104958,apache/spark,False,True
0a31b4bd8a43185cfcfd1ecd442d77bbe00a69c2,apache/hbase,False,True
0a328f030b9e0ee4d87dd7242106a0c4ed820cea,apache/hive,True,False
0a35c70f54eb8588887b16d855022cd46735a34b,apache/hbase,False,True
0a36e769abd7d1b9f7a3c3d137d4884f06d88412,apache/camel,True,False
0a3e2d1d4bdbb96f41da7111db3913ef08068722,apache/zookeeper,False,True
0a3efe214aa6bb6b6e6c304444595f0ae30c72b3,apache/camel,True,False
0a472840030e4e7e84fe748f7bfa49f1ece599c5,apache/spark,True,False
0a47b1393a3e8b3f907326ced359fe8b987c4fc7,apache/zeppelin,True,False
0a4971d5efb12a35a00cf794dce1efb3f08a998c,apache/zookeeper,True,False
0a4b1667bee674f7c0a22057cbdab97e368a20d1,apache/cassandra,True,False
0a4b3d8ff673f6f6670293a7491873c229cb0f40,apache/hive,True,False
0a4f985ca0218ec34a249a7d9d655f060b9debce,apache/spark,True,False
0a5085060c2dd3a6197b908fe8b7b453ba570b1e,apache/ignite,False,True
0a5267e5c9c5b8282a4ccf056be1f203f83b687b,apache/cassandra,True,False
0a52ee5bbd70a0bb20d26fa6c623f22d38b56356,apache/hive,True,False
0a591b7108c42a47b0e1d84e6e3e45985d877f36,apache/hive,True,False
0a5976b7bf17e3b25432636acfe6a9eef07755a5,apache/hive,False,True
0a5bc94c1cf65d66f793474a4818021f29e05c7e,apache/hive,True,False
0a5e2204ce74390bfbeb3fa3d74914cf47a13258,apache/cassandra,True,False
0a62baaa22025ba33ebb8ab9889aaee9a113fb32,apache/cassandra,False,True
0a659e50f7d98c0a195a7dca4ef9f117ab2aa257,apache/kafka,True,False
0a6806ce8c946b26eceac7d16b467c54c453df84,apache/hadoop-hdfs,True,False
0a68c0b11f9bb17a63abd1b75796f09d15b5f082,apache/zeppelin,True,False
0a69e327c832c0e0a41b949f60b19c1de40da037,apache/camel,True,False
0a6da74f225b75eeb7f69291e304419b46dfbf6d,apache/hive,True,False
0a713035f2fb1a222291cfdb2cbde906814c2fd9,apache/hadoop-hdfs,True,False
0a73aa31f41c83503d5d99eff3c9d7b406014ab3,apache/spark,True,False
0a7458148693c7c114a17eeecaeb5f71bd61886b,apache/camel,True,False
0a74610d1c7c7f183d2b2d0b7a775add53cf6c94,apache/hadoop-hdfs,True,False
0a75ecd613d9873095302fdb911b592a1e995f99,apache/groovy,False,True
0a79dd5fb165c714bdac8de770b45d9406177401,apache/flink,True,False
0a7c3b05744008862e1875dd6a651aa2a36d8cef,apache/zookeeper,True,False
0a7de63566fc40b24c452d147a6b4d9a3c5bd90f,apache/groovy,True,False
0a80f82a304fc8bb3d9cf5ec016e12e6415270fc,apache/hadoop-mapreduce,True,False
0a8205cb45667fd7d001f21e4e0412220b1abec1,apache/kafka,False,True
0a8716f8e026abcc586057a4fbaeb32d538cd393,apache/kafka,True,False
0a8864d5c1f6baa47509e19e28ce1f285a26f994,apache/hive,True,False
0a88760f5348f8c8cd9a335f705326ed13df7d8d,apache/hive,True,False
0a889fa62ffd47c7445cd9c3dcd1dfbf4824c68f,apache/mesos,True,False
0a89b156850fc5ba93160987927f249a7e633d51,apache/spark,True,False
0a89f3826d37fd1c14905476a258a6fabda228d4,apache/cassandra,True,False
0a8cc309211c62f8824d76618705c817edcf2424,apache/spark,True,False
0a8e51a5e4cfd3275eff12e9fbbeb3fb487990aa,apache/spark,False,True
0a8e950543714f0789cb99a7b2e4ecc48b270580,apache/camel,True,False
0a901dd3a1eb3fd459d45b771ce4ad2cfef2a944,apache/spark,True,False
0a97446a70f6294a3efb071bb9a70601f885840b,apache/zeppelin,True,False
0a9a0c19e5822136255ba27b9160dffcece1c631,apache/hive,True,False
0a9ac0248b6514a1e83ff7e4c522424f01b8b78d,apache/spark,True,False
0a9aea7160cc3b0e493608d843998300dd0ec495,apache/kafka,True,False
0a9bfcaf744a908c1710fec47de073724ec2d8be,apache/hbase,True,False
0aa1bddfffdf9fa30055ec81562c8e9db91098e8,apache/hive,True,False
0aa6ec6134960da99369347990e15567e9ae3960,apache/groovy,True,False
0aa9db07800bcc3979dc89bba0b3697149b18ecd,apache/flink,True,False
0aadc0b0f4f80c237fc67c233e65a72ec4e96f7a,apache/hbase,True,False
0aaf26151d6bb167ef37a05ed9969596590eed49,apache/hive,False,True
0ab7c3a18906fcf33af38da29c211ac7fcb46492,apache/hbase,False,True
0abddac4767a36e2351ce6a8b59e98a0ea664096,apache/hadoop-mapreduce,False,True
0abee534f0ad9bbe84d8d3d3478ecaa594f1e0f4,apache/spark,True,False
0abf354948f6214ad20b78c7a3d23fac0b64f8b9,apache/hive,True,True
0abf8e58b767340bdfa5498d821e5717c1aef5c9,apache/hadoop-hdfs,True,False
0ac424f0a17b341efe299da167791112e4a953e9,apache/hive,True,False
0ac5d4020d9aa441d7c8d439280d4ea2d01bcade,apache/flink,True,False
0ac5e632fb09d03a8aebbf28ef3047193b6c3364,apache/hive,False,True
0accc0d75c6c6174a16998633c6dc569bac01af0,apache/camel,True,False
0ad1dcc7dbd432d01d3cb4ed2db86b79534c68ad,apache/flink,True,False
0ad3f62402805ec0ae1a15a9cac210c7b8096e2e,apache/camel,False,True
0ad499e9a82afa23f17672e25678d065b421e0d8,apache/cassandra,True,False
0ad4f717a7c06bd7bbd90d4b3e861ba1e25d14b7,apache/hive,True,False
0ad646620614f257a0485ef3ff69ad8b83eeaf8d,apache/kafka,True,False
0ad71121d1883b56d364ca855ccda9bb7bfdb67a,apache/hive,True,False
0ad8eeb4d365c2fff5715ec22fbcf4c69c3340fd,apache/spark,True,False
0ad9b9d67c62719a64aa85208fb4f1808815da04,apache/hive,True,False
0ada3b1fc215bb8efdf5c7ae27eb52b29e0fbbdc,apache/kafka,True,False
0adbca224a4555d648401a3c5b20bac50852a133,apache/camel,True,False
0adc0471d0c06f66a31060f270dcb50a7b4ffafa,apache/hadoop-mapreduce,True,False
0add17dc8113719930e7c25e91ab6043691f720f,apache/hive,True,False
0ae0cba319827e4e706d162a159dc4cc5bc2791e,apache/flink,True,False
0ae0edcd630aa1dcb6c47ea11fa4367ae0a5baa8,apache/hbase,True,False
0ae211eb399e5524196d89af8eac1941c8b61b60,apache/hbase,True,False
0ae8ac5b1060e95b6d3d7fe700a5e308930b0161,apache/camel,True,False
0ae96495dedb54b3b6bae0bd55560820c5ca29a2,apache/spark,False,True
0aecd37fea172b6e636b6623daef71c56327ee1f,apache/hive,True,False
0af37560f6c253b1233db3cb10396b866fbcb9ec,apache/mesos,False,True
0af41481f16bcd13640f8388575c695bc4a70a89,apache/hive,True,False
0af44ea8462437f8e7a8271b15a19677fd7f05a1,apache/hadoop-hdfs,True,False
0af4f27815d2674f11fe25ec327a840aae4fbabb,apache/ignite,True,False
0af4fdf839fb1fb58e34a81bba473ec86792062b,apache/ignite,True,False
0af9ea74a07ecdc08c43fa63cb9c9f0c57e3029b,apache/spark,False,True
0afaa8f6dc60d51a01ba8085b1cb89624eafd3d0,apache/hive,True,False
0afe5cb65a195d2f14e8dfcefdbec5dac023651f,apache/spark,False,True
0b01e5aee67c8ff605fe88d236d43b4b4ae68413,apache/hive,True,False
0b03020379124ff48072af7dc44a380dd620e665,apache/hive,True,False
0b03b819f953905d28778c66bf10ea4f1fe47976,apache/hive,True,False
0b04d7a8167562772e4611838da53aef9fa525c3,apache/hive,True,False
0b04f8fdf1614308cb3e7e0c7282f7365cc3d1bb,apache/spark,True,False
0b05d3b939c5ed37a4253e7c3614d824e76ed664,apache/kafka,True,False
0b076d4cb6afde2946124e6411ed6a6ce7b8b1a7,apache/spark,True,False
0b0825ad8ef33064e419e6293731a8ce3331894c,apache/hbase,True,False
0b0c523581a2223777422d335289e593d9c58de6,apache/cassandra,True,False
0b0c8b95e3594db36d87ef0e59a30eefe8508ac1,apache/spark,True,False
0b0cb05397c35ac248d51bfd9dcd8716d0f91904,apache/hadoop-mapreduce,True,False
0b0f29937caf476d08110802749b734699982695,apache/groovy,True,False
0b0f835b92c67e5247473b049fe3ef740947c945,apache/camel,True,False
0b12cc822ddd57e6ecf4f7047f6614419c34580b,apache/hadoop-hdfs,True,False
0b156737d98aa0917ba6a080ad9465667b27061f,apache/hive,True,False
0b1af71c7453f8ef57014e9de9a87ec8490ec6a9,apache/hbase,False,True
0b1b582f92252f798fe3a3aca09e309494de1002,apache/hive,True,False
0b2182bff2250150e69ccb988f367e709b4560de,apache/groovy,False,True
0b26c778bcdbef83cb5e0480a8c7b38d58d2aec6,apache/cassandra,True,False
0b2ba99325b379cd5ba4a79b66f3eec46850e776,apache/cassandra,True,False
0b2c3bbf466ec9b532a55d898c41901b2e4501b2,apache/zeppelin,True,False
0b2eefb674151a0af64806728b38d9410da552ec,apache/spark,True,False
0b2fc1510b413dea890cd0cc882ef621a98afad2,apache/ignite,True,False
0b3311357a8bcd4b17a97ddf212724ffd96300f2,apache/groovy,False,True
0b37b03442a6a2ed8bdfdd15e3a58d33f6761a32,apache/groovy,False,True
0b38cd03d15ba0f2941c1ca8a64ea69c7ff87a45,apache/hive,True,False
0b3989fd72acc6e989c495c63cb8ca6aa5850811,apache/kafka,True,False
0b3a4be92ca6b38eef32ea5ca240d9f91f68aa65,apache/spark,True,False
0b3cdecb41747563827128717e22351265786bc7,apache/mesos,True,False
0b3d1c6a7b46961e1fc501d66fb52173935306a1,apache/zookeeper,True,False
0b3ea918139583bebec3240194ddbd41b987d486,apache/zookeeper,True,False
0b43353bf76f19e020e2831691a832722b590915,apache/hbase,True,False
0b47d5cbc6a6bf87e2ab121a0e50d795e3f9ed17,apache/ignite,True,False
0b4a8f831fe2d183e6e831c90da0d3fc86ac2ed0,apache/ignite,True,False
0b4ffdbcce63e5ce53572f71af967cff300d5670,apache/ignite,True,False
0b54c99e22f53042d04df449d38ae91548df752d,apache/cassandra,True,False
0b557066cccb7e6065deabde39ffc0606cfa4f1f,apache/hive,True,False
0b585528c8d8c36715b3489900e77c9198301102,apache/zookeeper,True,False
0b591df6fa170720ef6c5c096db39abf09a7f3f0,apache/cassandra,True,True
0b5ad3a8fc629588db97bb17d2100699ed47b39d,apache/mesos,False,True
0b5c27fdd4fbf8861d4eefc207c2da3a6ceac23d,apache/hive,True,False
0b5d59ee5169e8f4e40c7b3c8c11f6f9e41ee4a4,apache/cassandra,True,False
0b62e6f38788de81816abacf025d61bbc80d75fa,apache/hive,True,False
0b6546baed3a0cc0c610bc3f30f795fd1a55fb5d,apache/hbase,True,False
0b66e9e1f2bf26d3577777fc853450b4b1203502,apache/ignite,True,False
0b67436068899497e99c86f37fd4887ca188fae2,apache/hadoop-hdfs,True,False
0b6dfacf39b0dc7eb82ac891fa417a833a69e49c,apache/mesos,True,False
0b6eccf4c3273dbe4355e179e94814dc6131d87b,apache/hbase,True,False
0b6f503d5337a8387c37cc2c8e544f67c68f7dad,apache/spark,True,False
0b7139d6bcfe6a4860c98b3703ee163b2f4bdb36,apache/hadoop-mapreduce,True,False
0b73dde6ce865ff94b483558ff0701de9932e211,apache/hadoop-mapreduce,True,False
0b74986a3f9b29ab698a3961c440601b5adf6845,apache/cassandra,True,False
0b75c4ebffc95fbfdce5dc6462ff935fe8ef6365,apache/camel,True,False
0b78760e29b8518ade57e97760c18fff8da91ec6,apache/hive,False,True
0b7a132d03d5a0106d85a8cca1ab28d6af9c8b55,apache/spark,True,False
0b7c5415982c54a38ca3166e622c2d7815dd5404,apache/groovy,True,False
0b7d8ffc21d4ee2f6b9d4c17edd17a5b57fc5dcc,apache/hbase,False,True
0b7e9e90dd93c73ab02c77668cc5b6154a609041,apache/hive,True,False
0b7fe4131c763dd80c44cfe503fa0796d605fbc7,apache/mesos,False,True
0b83682b40d3bace7bc0d604db46ddec78f2cd4a,apache/cassandra,True,False
0b883059ead43e84d691d92066aca5c658101dea,apache/hbase,True,True
0b8e70984d8ef44fb947101ff52d2d489befcf6f,apache/hive,False,True
0b94805f67f11a2087402acf432693c91b4a4429,apache/mesos,False,True
0b9b3531e4a4bfe82492e3037eb36381ad0b1865,apache/camel,True,False
0b9d30faedd27dec9d03220635467fdb23de6b8b,apache/zookeeper,False,True
0b9dc14dbca98565d29bcd2be5100e29ebcf0e65,apache/hbase,False,True
0b9e6e48140741df7d708bb9bf28681ffd46a523,apache/hive,True,False
0ba23e60cb88c3771112401120d82735828acfab,apache/groovy,True,False
0ba2631ee228bdefaba61a53d723a65107ca044d,apache/cassandra,True,False
0ba53558f9b56b1e17c84ab8e4ee639ca09b9133,apache/flink,True,False
0ba7078ef4ee127a47c5042c82db0b113a967b23,apache/hadoop-mapreduce,True,False
0ba8ff4b77db11fb68111f20fb077cffddd24f17,apache/hadoop-hdfs,True,False
0bab220c694efd5c2b817373515bb3cdd74673a9,apache/groovy,True,False
0baea03ef3d0ea8114dce765dc1bccff6bb8314b,apache/camel,False,True
0bb12aeff587835c71798b7c78f34e40a74b1472,apache/zookeeper,True,False
0bb2685d2b5af31543b9c9e5df3b6c0c11c9bb2c,apache/flink,True,False
0bb42ce3cb1613f05716fe95a3f79a935675176a,apache/camel,True,False
0bb49e538c118b8265377355a9667789a3971966,apache/flink,True,False
0bbc91eb1b23fa535e28fa8403f8040db46ebf98,apache/flink,True,False
0bc15cb6e60dc60885234e01dec1c7cb4557a926,apache/hadoop-hdfs,True,False
0bc4f75eedf14af6d0b2e3e9be62a460b1049d0b,apache/kafka,True,False
0bc8847aa216497549c78ad49ec7ac066a059b15,apache/spark,True,False
0bc8bdcfe25816577035080da45fbc467744a565,apache/hadoop-hdfs,True,False
0bc97ae488431ba1e6214af588889a11a1c1c983,apache/groovy,True,False
0bca76ede8b7447014a7d7ed17633d77ecfafe18,apache/flink,True,False
0bcb524581bbf69424c70cd1c5988f8287fc745c,apache/hbase,True,False
0bd00ff2454c5046e4cb084ee64d432c4d3dcbc3,apache/spark,True,False
0bd29ed35ea5aeb1b4ec314bb14f60c381851e9b,apache/ignite,True,False
0bd2be133cf05f446a1bbdd1b323f9bf8724c995,apache/hive,True,True
0bd39f8c9c226ed99f770cce4a8b922a646c54b6,apache/groovy,True,False
0bd5170c4ff55c9f3307602de031d77883731883,apache/cassandra,True,False
0bd51acac13c3e605d9efbeae5192dde33b237e7,apache/hive,True,False
0bd8f0bd40bb6a497dfa7ebf823a52d67624e8ce,apache/hadoop-hdfs,True,False
0bdc570b7535b8bfd8380108ec4e01c92c0e2a93,apache/hive,False,True
0bdc8bfd02b4eb6df46e3881df4a0c4d52ab4c58,apache/flink,False,True
0bdd6e487fa89ff614593cd3a32e690c1d380e22,apache/hbase,True,False
0bdde8377c254195fe94709d639bf03f9bd77606,apache/flink,True,False
0bdf8431df29986fa89ff50bc5c594c99d4e5711,apache/camel,True,False
0be0174669664772b125aaa83d9a2dec5aca48af,apache/hadoop-hdfs,True,False
0be36b1ca9a90401c9b963ef1ae1ade06c8c4fb2,apache/hive,True,False
0be4e12f719bfe793155c8738aae8813ddc5b845,apache/hbase,False,True
0be7d2feaee56e4673ab5003fccdcb4bc04f2c21,apache/hive,False,True
0be929fe890f8593cb6a59a9bb2ae48ba4de8cd8,apache/camel,True,False
0bec6b09747ca80e36bb8eb863da85012b0a4fcf,apache/hive,True,False
0bed86e6de25d85792110fca5185d66ef7db4e2c,apache/hbase,True,False
0bee41edd44e32aa158c784de3cc58cf54b1ffed,apache/hive,True,False
0bee444ac72a1fb19687792e55d8f6ad3cd052b1,apache/ignite,True,False
0beee279d249baea5f857c20f5d84e23cddbed5d,apache/cassandra,True,False
0bf0fdc26ea86020929fa64d083dce02ba2a2ae2,apache/flink,True,False
0bf80f3a0d849d2fa4c2266e7563731deeaf0fc1,apache/hive,True,False
0bfa7d79d0fc5f127fd785e8ba3bc83dab8df991,apache/hadoop-hdfs,True,False
0bfd3afb00936b0f46ba613be0982e38bc7032b5,apache/spark,False,True
0c02908adeb4d5415c7a58f5ae273a43e7e291c8,apache/hive,False,True
0c03297bf0e87944f9fe0535fdae5518228e3e29,apache/spark,True,False
0c0820ea80de9c70360ce95bf6e3aa1acd337cf4,apache/camel,True,False
0c0ad436ad909364915b910867d08262c62bc95d,apache/spark,True,False
0c0f70cdda4cccd27c5bb00f0dca4e103bf5ac5e,apache/camel,True,False
0c11dff4d73b6da64daf109af426e6d23dfc8ea6,apache/flink,True,False
0c149e3da1de49eb6289c16a1716936b647322b4,apache/camel,True,False
0c1b2df043fde9ac9f28a5f348ee96ce124f2c6b,apache/spark,True,False
0c1c000a8bbd7ba9da9f4b528554fd06c3b0f400,apache/hive,True,False
0c1d0dba6cff82e9f3c818915ee8c09f441c7491,apache/cassandra,False,True
0c1ef6fc4e90c905d378553f28429d196b570516,apache/hive,False,True
0c1f318a18a52a2cf61de9a67fd4df4bd66a6a92,apache/hive,True,False
0c217feed8acf98234d3367b24a475b620027bce,apache/hadoop-hdfs,False,True
0c226c6892bdbe5001070fcbc12063aca8c72267,apache/hive,True,False
0c23a39384b7ae5fb4aeb4f7f6fe72007b84bbd2,apache/spark,True,False
0c25c73782e6e70b8f37e3dda2fa2a5b0b1c8c65,apache/kafka,True,False
0c27c770802e298862e4b60a964fd0a8011d0a69,apache/hadoop-hdfs,True,False
0c27cc7a7c997241988b3bfcb56da927f2c22aa6,apache/hive,True,False
0c2c8a7f57330880f156466526bc0fdc94681035,apache/hive,True,False
0c2eaa9cbb51f064b439c4d098adb5aa76b65b0f,apache/cassandra,False,True
0c32bc99265c4645fad2e3244dc2c697bfd9a229,apache/kafka,True,False
0c368dfeb603bda31be713881ad6efd007bbf00a,apache/groovy,True,False
0c36d7be59ae6361735e0f9aca4823474c147f8f,apache/camel,True,False
0c3f5d9b72ce7c911bb9e71ae99b043924318002,apache/ignite,True,False
0c401b9fba53837bdea3dc486880dd0e0c6e2d6f,apache/camel,True,False
0c42d258e9d9d30eeeee7d0f1487ef0ac8b90fa4,apache/flink,True,False
0c42f4332ee5b98f770fa9d12237581cfce99e4f,apache/zeppelin,True,False
0c4b520d975253524f7fc3a6d79cee93557439f5,apache/hbase,True,False
0c4fbcc32973e9fb3840cb2b5e397155044c2b0c,apache/hbase,True,False
0c504ad79fbf88567172308625c63bb65ac0a2cd,apache/hbase,True,False
0c53c3a9e5bcb04b951ddec0f22eca894dc3013f,apache/cassandra,False,True
0c56fe3198c9404c1c1385335a36a2927e366efe,apache/hbase,False,True
0c590e1c097462979f7ee054ad9121345d58655b,apache/hadoop-hdfs,True,False
0c5ebc8b9361e48c32425f1235a86e5e1bf34976,apache/flink,True,False
0c5faef664aa403998f59cc77c9b39861890cfa1,apache/cassandra,True,False
0c6294e6cab2befc330b8a5c05ceeb156550c2fe,apache/zookeeper,True,False
0c6533e1297fa2272eb91b247de9557d75db54a4,apache/groovy,False,True
0c681dd6b24431eb35770884e50f22ebaeaade33,apache/spark,True,False
0c716220aa1b46c80c2296845f166f0385fd72bc,apache/camel,True,False
0c726f833892a03a12cc92d35e7d249369eb0dc9,apache/flink,True,False
0c72ad950cb20ac1ea98c47eee4d222676a1fba0,apache/camel,True,False
0c77dd66e834754b9d73a7c50438825609a21c70,apache/groovy,True,False
0c791cff57aa6ca0167c4967d2e69fdfca988fd4,apache/flink,True,False
