commit_id,author_date,la,ld,nf,nd,ns,ent,ndev,age,nuc,aexp,arexp,asexp
0eaf02efd5fef3f77fced9c1a71c32a6f14f293f,1300224082,3,0,1,1,1,0.0,29.0,0.0,115.0,170,170.0,100.0
1b477c2225816ea8f05595a8812932d516828e01,1300225654,30,32,2,1,1,0.8890349038123859,1.5,0.0,2.5,15,15.0,4.0
e9ef6e04786a40d20f8022bec5d23d2e4503ce3a,1300226160,101,100,8,6,1,2.5364023621851097,5.25,0.875,113.125,43,43.0,24.0
ce61e4b5fdfb68e019b63a254847ef98deba63d6,1300226841,0,0,0,0,0,0.0,0.0,0.0,0.0,175,175.0,0.0
74068a7b504a95dc8e0339faa04c8c5520417f32,1300227025,13,26,8,3,1,2.52510774567242,2.625,0.875,19.75,22,22.0,14.0
3cc78174e023b3f848b9c4b30468d356ee575ea6,1300227114,8,7,1,1,1,0.0,19.0,0.0,130.0,44,44.0,25.0
70769dbe239c979d97154b88a33cb34d377d1196,1300227166,1,1,1,1,1,0.0,17.0,0.0,75.0,45,45.0,26.0
67c871a257c684de3cb0f1416b1b2b6e9a99fe23,1300228627,0,0,1,1,1,0.0,0.0,0.0,0.0,176,176.0,119.0
6d984c3097252f9f97ef10e48be390fdf756b391,1300230502,19,2,2,2,1,0.91829583405449,5.0,4.0,18.5,95,95.0,60.0
e237b4a5653384688b16f7fd2c0708eaec4b9ec7,1300230681,126,48,2,1,1,0.317323899835859,10.5,0.0,103.5,46,46.0,27.0
fc07caece79e379b6d6f2a3220806af9271e349b,1300231426,1,2,1,1,1,0.0,17.0,0.0,77.0,48,48.0,28.0
74987666f89b4d15ffcf17b43b3752135ba08a65,1300232897,3,3,2,2,1,0.91829583405449,16.0,0.0,188.5,177,177.0,120.0
39e722b58b87297aee770637f6a82ee1f206aecf,1300233082,3,2,1,1,1,0.0,20.0,0.0,199.0,178,178.0,121.0
bee1951ac78688e49939aee4e2285ef0ff89adb2,1300233313,86,15,8,2,1,2.54549074029087,2.625,1.0,21.25,24,24.0,15.0
9650e73db3e18f839f8abf7a47aebb6fbf8c9e36,1300234250,1,1,2,2,2,1.0,10.0,7.5,108.5,179,179.0,0.701827475655262
166c58ed33c2858a47e145878a288136c93f65ee,1300235007,0,0,0,0,0,0.0,0.0,0.0,0.0,146,146.0,0.0
c42d79b58eccaebab14274adf09128d890e920f7,1300235857,2,1,1,1,1,0.0,19.0,0.0,132.0,16,16.0,11.0
5e45d0ba921566e98817cb9e62e383f84c30c5f6,1300236677,178,20,3,2,1,0.7895757383916558,4.33333333333333,2.0,14.0,16,16.0,5.0
5ba3e21875d3cf3b71082477311902891706eee4,1300237766,2,6,2,1,1,1.0,0.5,0.0,1.5,17,17.0,6.0
6911123fda88c9793a70ea4b03d0352c9c38f938,1300238805,3,0,3,2,1,1.58496250072116,2.0,0.0,7.0,25,25.0,16.0
f91d7925761f8204fdd46435ff57d74ae17483cf,1300238966,26,8,6,5,2,2.2789394788653903,6.5,3.1666666666666696,82.1666666666667,121,121.0,0.641988200927197
60c7ce60826becb1ebe7f75a0a0d28b2893d70c0,1300240491,14,6,2,2,1,0.992774453987808,5.5,0.0,19.5,96,96.0,61.0
0053b776276e9cac617c812931c248be7e49fea2,1300244409,213,60,3,2,1,1.34041213293731,0.33333333333333304,1.0,4.33333333333333,22,22.0,13.0
be9a218e2e4b01fe19722fb0073731d8ae6a7eea,1300245185,148,72,4,2,1,1.00171681278307,3.25,0.0,13.0,18,18.0,7.0
7a61965908ebfc076ad3b1d9cdc5773ade50bf75,1300246227,100,0,1,1,1,0.0,0.0,0.0,0.0,122,122.0,72.0
659cb8bd43e2091c61f44dacf21274a677ea3146,1300246544,78,5,2,1,1,0.596104545883234,3.5,6.5,14.5,17,17.0,12.0
ceb8cd14f968aa063bd6a19999340f77c5603568,1300248278,5,8,1,1,1,0.0,10.0,19.0,42.0,87,87.0,58.0
33419a2f84ea6bfbf6ff47fb1f01ef0c21389a54,1300249354,2,2,1,1,1,0.0,7.0,0.0,15.0,18,18.0,13.0
78542ad1de6476a8962fa0c3b273c4a272410a83,1300250327,1,1,1,1,1,0.0,13.0,0.0,28.0,26,26.0,17.0
20031162372329b40ca90b1bc39cebb4f187cace,1300256537,5,6,3,1,1,1.57262366389516,4.66666666666667,2.6666666666666696,16.0,147,147.0,97.0
016669543a1f6d4ffc281637ba98c6b6fe30be82,1300268328,1,1,1,1,1,0.0,38.0,1.0,234.0,31,31.0,7.0
ba35831c1f66c424e9495642ba23e9d2742a339e,1300269482,6,6,1,1,1,0.0,38.0,0.0,235.0,35,35.0,12.0
e2f8c143eab3b43acd9e3658a480f75f435e7d42,1300272666,0,5,1,1,1,0.0,20.0,1.0,89.0,2,2.0,1.0
af2cae27930a3983c96a0b1705f828d65d4829cd,1300274295,30,16,2,2,2,0.426228656998145,21.5,0.0,192.5,468,468.0,0.220704652964614
8964cbecc10885bc6eff08544d62db1747fb14ef,1300274660,1,2,1,1,1,0.0,0.0,0.0,0.0,3,3.0,2.0
2e81ce6bb5b1083220e7ae5c17113fd44465ddbf,1300277839,4,5,1,1,1,0.0,39.0,0.0,237.0,4,4.0,3.0
bb52b51d0e4f9b297dcc489562f38d1647e10856,1300278879,127,14,6,4,1,1.74647512397546,5.33333333333333,2.3333333333333304,63.5,89,89.0,52.0
373562b150824856be2ea32abcb9dd10cd9b553f,1300279452,0,0,0,0,0,0.0,0.0,0.0,0.0,90,90.0,0.0
ddeede35a5036aa3c80742fde69468aedbc74892,1300280940,53,41,1,1,1,0.0,1.0,0.0,1.0,123,123.0,73.0
7fbf061666516705e74592c3660155e86d3da895,1300281346,2,2,1,1,1,0.0,8.0,6.0,32.0,17,17.0,9.0
8f9a5ecb7d3907456b9a77f3321ed09feb5c5f2f,1300281857,1,1,1,1,1,0.0,40.0,0.0,238.0,18,18.0,10.0
a21efc63be6bad3bbde41eb96d6a1752e6d8174d,1300281997,1,1,1,1,1,0.0,8.0,0.0,33.0,19,19.0,11.0
8dffae687e78a1fa2a8cf0d321d64ee95a35cc1f,1300283247,23,22,2,2,1,0.8023534428291899,0.5,0.0,4.5,124,124.0,74.0
a586714557e38116b6b4f473aa21ac54ff0223e7,1300284658,1,1,1,1,1,0.0,1.0,0.0,5.0,19,19.0,8.0
d714df5ed4a6a1d4f1c0f7680c2fbb6a6abb81a5,1300287742,204,82,4,2,1,1.9714358068284,0.25,0.0,4.0,23,23.0,14.0
45ca7b71a8e749cbd9b7729b922190e9aaa53744,1300292642,500,545,20,7,3,3.76357835118888,0.05,8.1,3.25,27,27.0,0.17894272007163606
d1469d1566a67d41cb4de4ff06deaf441e099062,1300292800,4,2,2,2,2,0.91829583405449,14.0,0.0,81.5,180,180.0,0.701827475655262
f5ad4125d00396a7a3a334eb347aeeb47d8d4989,1300293101,0,149,1,1,1,0.0,1.0,14.0,5.0,28,28.0,16.0
9cb503ae9d4112fa464f2284631ad1e24f8f7ce4,1300293520,2,7,2,2,1,0.91829583405449,12.0,0.5,148.0,181,181.0,124.0
dee86f53b0d1dccbc69d354b66ca7a4767e81d43,1300294450,1,2,2,2,1,0.91829583405449,16.0,0.0,192.0,182,182.0,125.0
d99a8d48cf38eb6be01587f9b377f48ff6cd88a2,1300295353,4,1,1,1,1,0.0,20.0,0.0,204.0,17,17.0,13.0
d1958f61e5573b6a4101564e6e4b1969000eccca,1300295679,0,0,0,0,0,0.0,0.0,0.0,0.0,92,92.0,0.0
5473f3a47c1b11c6625960e1ed73c28c7b061fcb,1300297260,3,2,1,1,1,0.0,19.0,0.0,134.0,19,19.0,14.0
5379f3654e04a0443f3237623f772a17f13e9d90,1300297478,72,95,2,1,1,0.163089387446114,11.0,0.5,176.0,124,124.0,97.0
d418926b514372f0f48922024e600bafcc657fd9,1300297811,4,5,1,1,1,0.0,20.0,0.0,206.0,125,125.0,98.0
a31e715617e5af107bc79caeedf0aff41f65fb07,1300298265,1,1,1,1,1,0.0,20.0,0.0,207.0,183,183.0,126.0
b2456e983178b97ad94f48c77ef210000d6d6ca4,1300298618,39,35,3,2,1,0.626948064260669,0.33333333333333304,0.0,4.66666666666667,25,25.0,15.0
e2399c434386a31114273f2cf6f14586a25480c2,1300298809,4,2,1,1,1,0.0,20.0,0.0,208.0,184,184.0,127.0
f91cd67c403d7de54600eea0d91c223af0493788,1300298969,1,1,1,1,1,0.0,1.0,0.0,8.0,26,26.0,16.0
647f5f0d0283b3852115d821b80a965b0bc92c35,1300299891,12,10,2,2,1,0.574635697837679,12.0,0.0,152.0,185,185.0,128.0
11e7b6a08d1557a0986b480c032958cd30762f33,1300300265,2,4,2,2,1,0.91829583405449,12.0,0.0,153.0,186,186.0,129.0
d8c3ea5e6b594e6285650c5bdac6302b7be295dc,1300300783,1,0,1,1,1,0.0,20.0,0.0,211.0,187,187.0,130.0
4d057c9c2df77816ead6f30fa2795148aa8148d3,1300301080,79,50,4,3,1,1.29901172905515,7.0,3.0,42.75,125,125.0,75.0
7fa96f6292ff7d63621fe024b1ef45b1a1996121,1300301358,4,4,1,1,1,0.0,17.0,0.0,79.0,92,92.0,37.0
663c1726d9a96540b8fd729223fcb34d7cf3cdf7,1300301365,1,0,1,1,1,0.0,17.0,0.0,80.0,93,93.0,38.0
af754e3bba9b2ee93147a3533319ac5a5e199f45,1300301492,101,44,3,2,2,0.7373159514580842,14.0,7.0,95.0,15,15.0,0.81512451171875
ebd452eab95c2f205d3f7419c08c288030c38aba,1300301629,1,0,1,1,1,0.0,27.0,0.0,182.0,188,188.0,131.0
157ea09c03148ff4615bae27ca3f276a05620825,1300301655,2,1,1,1,1,0.0,40.0,0.0,240.0,37,37.0,13.0
5ca10673e77763706e7b26e30f0212930ad1f929,1300301791,1,1,1,1,1,0.0,5.0,1.0,16.0,100,100.0,54.0
1d4d0e26ae6ece5e68417deaa4ddcf4b7757bd37,1300302554,4,0,1,1,1,0.0,28.0,0.0,147.0,189,189.0,132.0
7de1ef791296d547c2691454d5cb5451087cd76b,1300302957,79,41,6,2,1,2.09513218366114,3.8333333333333295,4.5,26.1666666666667,149,149.0,98.0
19a2f8ce5174fa758de9031d64f1bed0f7c44788,1300302976,0,0,0,0,0,0.0,0.0,0.0,0.0,49,49.0,0.0
3459cfb89bd90605e54fd1fb28b8b38089f3e236,1300303208,6,6,1,1,1,0.0,5.0,9.0,16.0,50,50.0,29.0
85bae497aa803914d329f2872d343a9982dc370e,1300304104,2,1,1,1,1,0.0,6.0,0.0,16.0,190,190.0,133.0
227957e31d75b24bb8afa078c8d3f2bc447a8215,1300304416,3,0,1,1,1,0.0,7.0,0.0,16.0,18,18.0,14.0
f17fb9370d4af42267837a36c937f213669b0291,1300304637,1,1,1,1,1,0.0,6.0,0.0,17.0,191,191.0,134.0
77a48cdd8a22cc84ed67a6b3d1c3793dd93e44a8,1300306556,167,35,4,3,1,1.5267829831756898,9.25,0.25,79.0,21,21.0,15.0
007c2802e542bf954f0aa5b589f2adc3a1bfa89a,1300308113,7,11,2,2,1,0.991076059838222,12.0,0.0,154.5,192,192.0,135.0
bb606c7ba42fc567f2e9989e0f560783743e5ddd,1300309118,62,1,2,2,1,0.7344461802527671,4.5,0.0,12.0,22,22.0,16.0
d95187aaf144cb40558f48d584a6bb8e07c6937d,1300310037,513,513,4,3,1,1.88112391168814,0.5,6.0,1.25,31,31.0,20.0
05ccc91bdb3ad47ffecee29d21835ded17f65816,1300310672,4,3,2,2,1,0.985228136034252,4.5,0.0,13.0,23,23.0,17.0
0e63a45f40a2069d497878b7c05d00522c3a2774,1300310678,11,8,2,2,1,0.8997437586982628,12.0,0.0,155.5,193,193.0,136.0
c7da5632e954c860defc322e971936a8d60eb8fd,1300312558,1,1,1,1,1,0.0,20.0,0.0,214.0,194,194.0,137.0
cc2d4728d32d016ef803d0def456cac6e315e8fa,1300312600,22,2,3,1,1,0.811278124459133,1.6666666666666698,0.0,5.66666666666667,52,52.0,30.0
8385599f941c5fe886de570b67f5e57e64e96468,1300312726,2,2,1,1,1,0.0,36.0,0.0,277.0,195,195.0,138.0
524eb966045192dd535648929d70cac091d8e24e,1300312822,2,2,1,1,1,0.0,36.0,0.0,278.0,196,196.0,139.0
a7990e0263f2113e3814209118ecb2afc140826e,1300312870,4,4,1,1,1,0.0,2.0,23.0,2.0,151,151.0,99.0
65b11b3b9c76db2440d480bbc41b72f24bee8afc,1300313499,8,5,1,1,1,0.0,10.0,0.0,30.0,152,152.0,100.0
aecd4eb9d363875cd84be5aa6fdb9afeb500b4f4,1300315485,2,2,1,1,1,0.0,11.0,0.0,31.0,155,155.0,101.0
adb9c0f0d933f8a56e688b89cfa632ce5c9e4888,1300315719,12,9,1,1,1,0.0,20.0,0.0,215.0,126,126.0,99.0
bf2f491f3e7aa5522d306c2182c3d220eb49a55f,1300316208,4,3,2,2,1,0.8631205685666309,20.5,0.0,231.0,197,197.0,140.0
3c0ae08b71c860383c215fa30c36693fd80f34c2,1300316296,1,1,1,1,1,0.0,27.0,0.0,184.0,198,198.0,141.0
703e680aa6d0da1953ec6f8ae3a6aa66dc9fad7e,1300317204,4,3,1,1,1,0.0,19.0,0.0,135.0,156,156.0,102.0
038d99d9fa4354bd617adfa332d69a87a9f7918e,1300317487,16,11,1,1,1,0.0,20.0,0.0,216.0,127,127.0,100.0
a1e2959312b51757653447de3e8c9e92029da6fd,1300317811,2,4,1,1,1,0.0,19.0,0.0,136.0,157,157.0,103.0
c44ab013f5f5a078b27c4965e2e3c4abbfe30c59,1300322559,1,4,1,1,1,0.0,8.0,0.0,34.0,21,21.0,12.0
fea850245835f867aa4cc741b612445e56e64236,1300323134,36,0,1,1,1,0.0,8.0,0.0,35.0,22,22.0,13.0
c9158dfcf4efd2cf22df9aed7b1bb01e037e8eb2,1300327467,50,32,6,5,1,2.11358380364086,7.0,0.5,85.6666666666667,126,126.0,76.0
a766b4111addad804e47b8be3e6dedb5f80a83c4,1300328418,49,12,6,5,2,2.0779462654910703,5.16666666666667,0.0,100.166666666667,24,24.0,0.6223657131195071
cfe77c1236b68aa96dd85503582e08a07a23f77f,1300328492,1,3,3,3,1,1.5,13.0,0.0,155.0,127,127.0,77.0
609a912fa8a816c1f47140489dcc1131356cd67c,1300328814,8,8,2,2,1,1.0,0.5,0.0,7.5,128,128.0,78.0
fe82fc64ebe616d2ecb0a25c3c32efac9241d7e3,1300328908,0,0,0,0,0,0.0,0.0,0.0,0.0,129,129.0,0.0
2f72127478405f5d87a40d799cc04e77e744f35b,1300329066,0,4,1,1,1,0.0,1.0,0.0,11.0,130,130.0,79.0
82a65107ba3e3df8ec52984bb835b71fe4283b4c,1300329212,1,3,1,1,1,0.0,1.0,0.0,6.0,131,131.0,80.0
11698a131fe6b99bfd91a977a975b07bcd4c2b2b,1300346469,191,121,12,3,2,3.04949260627648,2.0,0.583333333333333,34.4166666666667,27,27.0,0.908813171088696
59937e9f49b14ee592dd08ef9eb8febdc9a32c51,1300347661,0,0,0,0,0,0.0,0.0,0.0,0.0,28,28.0,0.0
05ca6e24d4a3cf64bbe371f1c9c74088110eba68,1300350744,0,6,2,1,1,0.91829583405449,7.0,0.0,22.5,29,29.0,19.0
41619f49ce72d8e85f013c5a5dd248faa8490555,1300358667,2,2,1,1,1,0.0,40.0,0.0,241.0,471,471.0,239.0
7f837b1f22922cb968b0ffb42bdb4d56c0d9f3c3,1300360018,25,17,2,2,2,0.162326180175393,23.0,3.0,48.5,23,23.0,0.939811110496521
7701edd34f1fc9fa26b3dfcc77ff87018622bedc,1300360411,3,0,1,1,1,0.0,40.0,0.0,242.0,24,24.0,15.0
7649a9af1fb04886a25124b92e6ba4f88c1fd0b0,1300360743,96,92,4,2,1,1.45016916489976,6.0,2.0,111.0,94,94.0,53.0
9ba500c304595dff037da296f26cb13d02bfbc04,1300363026,1,2,2,2,1,0.91829583405449,5.0,0.5,28.0,26,26.0,16.0
c5378e09be3d633b79e4a8c62b51d1e56cdaa67b,1300363125,8,8,1,1,1,0.0,13.0,7.0,51.0,472,472.0,240.0
c98cead470f33041e928a6f82be801efeb94ccc3,1300366372,4,5,2,1,1,0.7642045065086199,20.0,0.0,131.5,28,28.0,17.0
6bd017262a5c61d915ede2e58ef2758f1f190ff3,1300366445,1,2,1,1,1,0.0,40.0,0.0,244.0,29,29.0,18.0
cc716f9648355bc3737dd749a35dc327ebda1e6f,1300367733,1,1,1,1,1,0.0,8.0,0.0,38.0,30,30.0,19.0
174d8ca2da7e2e53c9105ccc5e5d9a97bc12c0b8,1300367862,1,0,1,1,1,0.0,6.0,0.0,21.0,31,31.0,20.0
40c27fc4ad4653155b676079f2e2677d18aee9ef,1300368900,0,0,0,0,0,0.0,0.0,0.0,0.0,132,132.0,0.0
27d5cbaf03e532e30de2b6aacbc330391a0d1735,1300369919,11,6,5,1,1,1.93867901695735,0.6,20.4,3.8,473,473.0,0.0
732633c93f8d8cf71875d2caf096c9efbcf9dbce,1300370141,16,2,2,1,1,0.852405178649479,10.5,0.0,111.0,29,29.0,17.0
bc0ef2c7aead759504eedcb4e2ab6d96dba7c266,1300370560,1,1,1,1,1,0.0,6.0,0.0,22.0,32,32.0,21.0
36285d3acb940c39dc1827699c1e3c0cc9846529,1300371777,8,8,2,2,1,0.811278124459133,5.0,0.0,31.0,34,34.0,22.0
abc6c82449dfc46a33dcd8190840e51f44b5b930,1300372222,8,7,3,2,1,1.5655962303576,9.33333333333333,6.66666666666667,44.3333333333333,133,133.0,81.0
a06203c66af05c96c161b80511f4a6607ffe4905,1300372915,6,7,1,1,1,0.0,8.0,0.0,40.0,35,35.0,23.0
cbcda1ec466fd498fb8e9fe47c72b52c2d4b3dde,1300373028,39,40,6,3,2,2.0480988546195,0.166666666666667,0.0,4.66666666666667,29,29.0,0.55931961722672
dee8a59b5d575a0327464e27115d0d870cde97be,1300373028,3,3,1,1,1,0.0,8.0,0.0,41.0,36,36.0,24.0
4364a158fd31bdfcfa3ae835a2fd9c0f47d3632f,1300373131,1,2,1,1,1,0.0,8.0,0.0,42.0,37,37.0,25.0
f8aa9485fe2048ff916d9dd40478ef0b1486077f,1300373146,1,2,2,1,1,0.91829583405449,10.5,0.0,112.0,30,30.0,18.0
b0e3b8e58a925ebf52fa741883f757ed2bc4383c,1300373239,1,1,1,1,1,0.0,6.0,0.0,24.0,38,38.0,26.0
aa13754d04c17ae9985017e22ae4f68916bc2781,1300374227,2,2,2,2,1,0.811278124459133,16.0,0.0,203.0,199,199.0,142.0
66d9c0d51d410998de86508359135a7d978997ef,1300374331,5,5,1,1,1,0.0,17.0,0.0,84.0,31,31.0,19.0
ba0160cacac1c7db71eadd6624ee75a014c18378,1300374365,40,34,1,1,1,0.0,40.0,0.0,245.0,16,16.0,8.0
137bbc37e9fb664d0b97a607b5f69c38df938077,1300374658,1,1,1,1,1,0.0,17.0,0.0,85.0,32,32.0,20.0
1d64d0a3d7f25448361ce54e32bba3de68c7afd1,1300374899,1,1,1,1,1,0.0,30.0,6.0,164.0,474,474.0,241.0
720ba5d5c9ad2c24d9f0275fb783f191836a75f3,1300375368,3,1,1,1,1,0.0,40.0,0.0,246.0,17,17.0,9.0
ca50fdd2e013a9016b06a9d0263b980a062d5987,1300375628,4,4,1,1,1,0.0,40.0,0.0,247.0,475,475.0,242.0
fe486539fa1add1f7c544fc3fceec57e073748fa,1300375728,0,0,0,0,0,0.0,0.0,0.0,0.0,476,476.0,0.0
41c097000c1eeb4f1532b22f136c383b8174e6cc,1300376132,42,5,3,2,1,1.57417495937241,0.33333333333333304,0.0,6.0,33,33.0,21.0
4f1f5bb1ed2cbb57e9ba8ea481ae31c0e6acc7bd,1300377787,23,14,3,3,1,1.34630695932271,10.6666666666667,0.0,169.0,200,200.0,143.0
1ffef31839f3c1f4386d5df834af6d53483c09ed,1300378619,1,2,1,1,1,0.0,21.0,0.0,221.0,201,201.0,144.0
e79eaca86c4073cc8bc6c59be83d0f1bf5e2cea4,1300378822,71,7,2,1,1,0.6789538995185761,3.0,0.0,9.5,53,53.0,31.0
d6ae8e4c2f6011497b1db23fcbafb23b663f924d,1300379064,2,1,2,2,1,0.91829583405449,16.0,0.0,205.5,202,202.0,145.0
b135bc23cca1494049dd9978cb18b52f2b4d99c7,1300379432,15,12,1,1,1,0.0,6.0,0.0,19.0,54,54.0,32.0
c1f7df80d22b718bc96332c2f52354627d11700d,1300379476,21,7,2,2,1,0.371232326640876,3.5,0.0,14.0,24,24.0,18.0
d31e0f0ad048fbd0374170ea76968859a4c6df34,1300379949,2,1,1,1,1,0.0,4.0,1.0,7.0,21,21.0,9.0
686e113188aaf8195aed7bea8bf70c21b6bff498,1300381489,9,1,2,2,1,0.7219280948873621,15.0,0.0,166.0,203,203.0,146.0
3afeb8466fa9f005edc9da182b1e0af6ffb00ade,1300381543,1,1,1,1,1,0.0,19.0,0.0,143.0,204,204.0,147.0
f96dea3da633fc71f16de1bdb95e88249b316e29,1300381900,3,3,1,1,1,0.0,4.0,0.0,8.0,22,22.0,10.0
a48ff163dd30c10753666d3542bec640d2ac8da4,1300383762,0,0,0,0,0,0.0,0.0,0.0,0.0,30,30.0,0.0
1f99a95b8615e55c9828eb36e12b9aaa762470bb,1300384102,66,22,1,1,1,0.0,40.0,0.0,248.0,10,10.0,5.0
3ee835c60d2b43086b1e324501025d1f0221da27,1300384241,26,4,2,1,1,0.468995593589281,3.0,0.0,11.0,55,55.0,33.0
31388f18f8c0ebe3cae58ebd2a46e2bedb376fd4,1300384585,49,27,2,1,1,0.789749253662522,20.5,7.5,126.0,18,18.0,10.0
1bfb97e470876f8683c559a19cd14cc3b375b1c2,1300384998,0,0,0,0,0,0.0,0.0,0.0,0.0,32,32.0,0.0
66c237a4d321887830e5282781870525abf00365,1300385071,30,2,2,1,1,0.33729006661701394,3.0,0.0,12.0,56,56.0,34.0
c8e474d04dce462650c2a9f57cbcb106ce3ef0c9,1300385108,1,0,1,1,1,0.0,1.0,0.0,4.0,57,57.0,35.0
0bf00a181b3f6ddc0586b0cfb0239f2d0e213cf5,1300385189,0,0,0,0,0,0.0,0.0,0.0,0.0,11,11.0,0.0
99a3899291ef14149bee0581ad7615e07dfc55c1,1300385245,5,1,1,1,1,0.0,6.0,0.0,20.0,25,25.0,19.0
5a141466db962e184ced0a57efb6bfe94ff5a246,1300385384,1,1,1,1,1,0.0,6.0,0.0,21.0,26,26.0,20.0
6d6d0f686a7f8d47263b7ed725bdae0f322b2a4e,1300386854,3,3,1,1,1,0.0,5.0,1.0,11.0,98,98.0,62.0
7deb9f5676f3c3e4f5b7303ab69891ba7bc361b8,1300387338,0,0,0,0,0,0.0,0.0,0.0,0.0,97,97.0,0.0
4334ca9d6b0ac8a9b2edb1fbcbf0bc4df28b2961,1300388668,8,7,2,2,1,0.996791631981637,6.5,0.0,27.0,58,58.0,36.0
25c407b6ade499dd0bdd470e7fd46682c34a98b7,1300389189,7,5,1,1,1,0.0,19.0,0.0,144.0,21,21.0,15.0
ca267d0e52ed721f1236dc4b6030433fe92d0d51,1300390040,4,5,1,1,1,0.0,20.0,0.0,145.0,34,34.0,22.0
2f1a1d293915cde6e15c85e0bb43fb21ae26f7b0,1300390194,59,6,3,1,1,0.8159768965479849,2.6666666666666696,0.33333333333333304,15.0,59,59.0,37.0
192d3ad7bb9cf49abbca98b0d8e9ae822b204365,1300390485,1,2,1,1,1,0.0,18.0,0.0,150.0,26,26.0,15.0
35bd58bd9dc6441f5620b262d1f65b852f56c67c,1300391036,176,20,6,3,2,2.03288315957078,3.1666666666666696,0.0,17.8333333333333,29,29.0,0.591323368251324
e138e0836922ee0608feefbff5e4e5d03ad14197,1300392157,37,44,3,1,1,0.924674811735357,7.66666666666667,0.0,82.6666666666667,33,33.0,20.0
d70bbdf43c4cba5a0b9c0ab93ff06031a2604db6,1300392191,1,1,1,1,1,0.0,41.0,0.0,250.0,479,479.0,243.0
c89a477aa97bb4d716180cadd889ff98123625e4,1300392415,3,3,1,1,1,0.0,41.0,0.0,251.0,480,480.0,244.0
8c6184a3cd55a49dcc01885aa7d78e8c9eba7c14,1300393285,0,0,0,0,0,0.0,0.0,0.0,0.0,481,481.0,0.0
3628f50b4ecd2db0377fd9c158248d3b7e8e98ff,1300393612,6,3,3,1,1,1.43552050428267,1.33333333333333,0.666666666666667,5.66666666666667,23,23.0,11.0
ccad7a5d36d27a1854d12d3e45d1c6099983e56c,1300393762,5,0,1,1,1,0.0,36.0,0.0,280.0,159,159.0,104.0
f7d5dea09568c6440918264d97ecdbcc316c0ec4,1300393908,1,1,1,1,1,0.0,20.0,0.0,147.0,206,206.0,148.0
b331a3df4d921414409ebb7a738d97e34f782102,1300394395,5,4,1,1,1,0.0,4.0,3.0,5.0,482,482.0,245.0
06c0b81e54adf3fb0635a7cd7679bcdb051e6263,1300394602,3,1,1,1,1,0.0,2.0,3.0,2.0,483,483.0,246.0
b605b53e4b652e0a3f364d505b5fd7240fd4ea36,1300394655,17,12,2,2,1,0.797326510147442,11.0,0.0,59.0,22,22.0,16.0
8d5ffa079e768adec969a4e8ab540c24a7faaaa6,1300394718,1,1,1,1,1,0.0,17.0,0.0,88.0,23,23.0,17.0
4b5a775ae4169faaf5716d362ead66aa443a2748,1300395405,0,0,0,0,0,0.0,0.0,0.0,0.0,34,34.0,0.0
400ca259f49a741cf2cefd86afcf2494ee0bd446,1300395424,0,0,0,0,0,0.0,0.0,0.0,0.0,128,128.0,0.0
a437ea845bd83c8b1da9de81253132cbad6b48b7,1300396488,1,1,1,1,1,0.0,21.0,0.0,223.0,129,129.0,101.0
b05bdeaf77ccb91ac59b4a2dde4a6cad94eb22b2,1300396623,1,1,1,1,1,0.0,21.0,0.0,224.0,130,130.0,102.0
afda510637577748d311f0779596c6fec17b00fa,1300396915,2,1,1,1,1,0.0,14.0,0.0,52.0,485,485.0,247.0
cf648ea89015818a3ec7c8d6d59b50f8ed3604f7,1300397015,1,1,1,1,1,0.0,41.0,0.0,252.0,486,486.0,248.0
e2d66aaa670817bda9bf1b494b6a4cfde32b6daf,1300397283,1,1,1,1,1,0.0,12.0,0.0,29.0,59,59.0,32.0
79f2f90feec74b97d55af058c9bec4177bc47a54,1300397510,0,0,0,0,0,0.0,0.0,0.0,0.0,35,35.0,0.0
385b513822dff84e2faeb7f1d1b60efdf3d82fab,1300399749,4,3,2,2,2,0.8631205685666309,17.0,0.5,121.0,0,0.0,0.0
57e3d5abb539031b0d5d40e9033aef43de917fef,1300401454,2,3,2,1,1,0.7219280948873621,1.5,0.0,5.0,489,489.0,1.0
83523c125af0fcdc740373332bd5a2d4f233dd0e,1300401935,2,2,1,1,1,0.0,3.0,0.0,9.0,490,490.0,2.0
4940654f04c50c8593f8e5486fa9e4998f2a3fc7,1300404745,11,0,3,2,1,1.309296668237,3.3333333333333304,28.6666666666667,19.3333333333333,289,289.0,128.0
79ed4a643df34029391685e13f04e3bfb8afa215,1300405276,2,2,1,1,1,0.0,18.0,14.0,67.0,290,290.0,129.0
59d2a315b87fad6d88a31994546d99d859f1849b,1300411580,104,6,2,2,2,0.497167761416075,2.0,32.0,2.5,32,32.0,0.0
23efe8d14973a7c94de167562340938ba00d043b,1300413256,0,0,0,0,0,0.0,0.0,0.0,0.0,134,134.0,0.0
51ed0ccf8d841443561a476a03c3446844e1a0a8,1300413291,2,3,1,1,1,0.0,3.0,0.0,4.0,33,33.0,1.0
4453021476fac599c0cee126b6eaa426d4878145,1300414186,52,4,5,4,2,1.8159522934708896,12.4,0.0,108.2,15,15.0,0.14031982421875
af67fba36436feeede4dcc5720e51d2b66c3094a,1300415434,285,174,4,2,1,1.56620851744248,5.0,0.5,33.75,24,24.0,12.0
25199b6b93d17ff7dc192306e44932969846d9b6,1300416955,1,0,1,1,1,0.0,1.0,1.0,12.0,136,136.0,82.0
